,x,y,m
79411,126.0,-36.0,10198470.0
79412,126.0,-35.0,13210536.0
79413,126.0,-34.0,11879482.0
79414,126.0,-33.0,5440097.0
79415,126.0,-32.0,16007468.0
79416,126.0,-31.0,3977944.0
79417,126.0,-30.0,15817578.0
79418,126.0,-29.0,8705255.0
79419,126.0,-28.0,10007921.0
79420,126.0,-27.0,11401916.0
79421,126.0,-26.0,16266040.0
79422,126.0,-25.0,11156878.0
79423,126.0,-24.0,5878059.0
79424,126.0,-23.0,7651760.0
79425,126.0,-22.0,13279552.0
79426,126.0,-21.0,13315489.0
79427,126.0,-20.0,14634545.0
79428,126.0,-19.0,7274487.0
79429,126.0,-18.0,5384124.0
79430,126.0,-17.0,12486651.0
79431,126.0,-16.0,10248217.0
79432,126.0,-15.0,14630383.0
79433,126.0,-14.0,15930162.0
79434,126.0,-13.0,4442170.0
79435,126.0,-12.0,10959058.0
79436,126.0,-11.0,14097270.0
79437,126.0,-10.0,13790531.0
79438,126.0,-9.0,11026254.0
79439,126.0,-8.0,10769201.0
79440,126.0,-7.0,19803734.0
79441,126.0,-6.0,8973228.0
79442,126.0,-5.0,12474385.0
79443,126.0,-4.0,7355155.0
79444,126.0,-3.0,15381193.0
79445,126.0,-2.0,8820769.0
79446,126.0,-1.0,8484316.0
79447,126.0,0.0,14719979.0
79448,126.0,1.0,5638392.0
79449,126.0,2.0,14272276.0
79450,126.0,3.0,8806051.0
79451,126.0,4.0,5458275.0
79452,126.0,5.0,7758329.0
79453,126.0,6.0,10455266.0
79454,126.0,7.0,10398752.0
79455,126.0,8.0,7897891.0
79456,126.0,9.0,5128090.0
79457,126.0,10.0,15253696.0
79458,126.0,11.0,4319758.0
79459,126.0,12.0,8552138.0
79460,126.0,13.0,14354639.0
79461,126.0,14.0,8909313.0
79462,126.0,15.0,7850727.0
79463,126.0,16.0,7216396.0
79464,126.0,17.0,10960917.0
79465,126.0,18.0,7041578.0
79466,126.0,19.0,16256899.0
79467,126.0,20.0,7522970.0
79468,126.0,21.0,1858463.0
79469,126.0,22.0,12101240.0
79470,126.0,23.0,7575969.0
79471,126.0,24.0,12656768.0
79472,126.0,25.0,13386648.0
79473,126.0,26.0,5828998.0
79474,126.0,27.0,13230455.0
79475,126.0,28.0,7443979.0
79476,126.0,29.0,4177205.0
79477,126.0,30.0,13816345.0
79478,126.0,31.0,11307035.0
79479,126.0,32.0,14566210.0
79480,126.0,33.0,6909390.0
79481,126.0,34.0,12752646.0
79482,126.0,35.0,13469167.0
79483,126.0,36.0,3415135.0
79484,126.0,37.0,19182910.0
79485,126.0,38.0,7150543.0
79486,126.0,39.0,6920067.0
79487,126.0,40.0,1260022.0
79488,126.0,41.0,6394028.0
79489,126.0,42.0,6879428.0
79490,126.0,43.0,6712206.0
79491,126.0,44.0,10518189.0
79492,126.0,45.0,5796438.0
79493,126.0,46.0,4747397.0
79494,126.0,47.0,9066728.0
79495,126.0,48.0,3814430.0
79496,126.0,49.0,12135884.0
79497,126.0,50.0,9478288.0
79498,126.0,51.0,6802013.0
79499,126.0,52.0,5620387.0
79500,126.0,53.0,6177845.0
79501,126.0,54.0,8812095.0
79502,126.0,55.0,7258097.0
79503,126.0,56.0,10470529.0
79504,126.0,57.0,9918854.0
79505,126.0,58.0,2493078.0
79506,126.0,59.0,7000013.0
79507,126.0,60.0,10495669.0
79508,126.0,61.0,8030153.0
79509,126.0,62.0,5076170.0
79510,126.0,63.0,6844310.0
79511,126.0,64.0,5599368.0
79512,126.0,65.0,8995067.0
79513,126.0,66.0,5651305.0
79514,126.0,67.0,13829085.0
79515,126.0,68.0,6164559.0
79516,126.0,69.0,6912992.0
79517,126.0,70.0,9609435.0
79518,126.0,71.0,10535376.0
79519,126.0,72.0,1050362.0
79520,126.0,73.0,5760431.0
79521,126.0,74.0,10255221.0
79522,126.0,75.0,4665820.0
79523,126.0,76.0,9829170.0
79524,126.0,77.0,4111157.0
79525,126.0,78.0,8399455.0
79526,126.0,79.0,2764742.0
79527,126.0,80.0,3929403.0
79528,126.0,81.0,8775924.0
79529,126.0,82.0,1172810.0
79530,126.0,83.0,6399214.0
79531,126.0,84.0,1390721.0
79532,126.0,85.0,4407975.0
79533,126.0,86.0,1295395.0
79534,126.0,87.0,4742348.0
79535,126.0,89.0,4559225.0
79536,126.0,90.0,1204239.0
79537,126.0,91.0,1207977.0
79538,126.0,92.0,3505099.0
79539,126.0,93.0,5450277.0
79540,126.0,94.0,4633298.0
79541,126.0,95.0,3199430.0
79542,126.0,96.0,1715079.0
79543,126.0,97.0,9532301.0
79544,126.0,98.0,1398276.0
79545,126.0,99.0,4175520.0
79546,126.0,100.0,6326509.0
79547,126.0,101.0,4723099.0
79548,126.0,103.0,1920853.0
79549,126.0,104.0,2767624.0
79550,126.0,105.0,1570900.0
79551,126.0,106.0,1232774.0
79552,126.0,107.0,1631523.0
79553,127.0,-106.0,1450899.0
79554,127.0,-105.0,3062121.0
79555,127.0,-103.0,1078483.0
79556,127.0,-102.0,1366673.0
79557,127.0,-101.0,1522734.0
79558,127.0,-100.0,3029800.0
79559,127.0,-99.0,5147004.0
79560,127.0,-98.0,2565105.0
79561,127.0,-97.0,2619447.0
79562,127.0,-96.0,3883238.0
79563,127.0,-95.0,2965705.0
79564,127.0,-94.0,3612216.0
79565,127.0,-93.0,7127796.0
79566,127.0,-92.0,2458451.0
79567,127.0,-91.0,10856410.0
79568,127.0,-90.0,2764624.0
79569,127.0,-89.0,2373214.0
79570,127.0,-88.0,3111707.0
79571,127.0,-87.0,15125137.0
79572,127.0,-86.0,4878679.0
79573,127.0,-85.0,7876663.0
79574,127.0,-84.0,2190041.0
79575,127.0,-83.0,9192858.0
79576,127.0,-82.0,6555373.0
79577,127.0,-81.0,4508487.0
79578,127.0,-80.0,4322394.0
79579,127.0,-79.0,10178579.0
79580,127.0,-78.0,8142921.0
79581,127.0,-77.0,7287823.0
79582,127.0,-76.0,10488506.0
79583,127.0,-75.0,7125990.0
79584,127.0,-74.0,7243869.0
79585,127.0,-73.0,10105175.0
79586,127.0,-72.0,1181232.0
79587,127.0,-71.0,5826360.0
79588,127.0,-70.0,8811992.0
79589,127.0,-69.0,10189238.0
79590,127.0,-68.0,5948207.0
79591,127.0,-67.0,15410203.0
79592,127.0,-66.0,10527128.0
79593,127.0,-65.0,8395052.0
79594,127.0,-64.0,12504167.0
79595,127.0,-63.0,8614549.0
79596,127.0,-62.0,10275928.0
79597,127.0,-61.0,6988686.0
79598,127.0,-60.0,10205373.0
79599,127.0,-59.0,15793311.0
79600,127.0,-58.0,12845343.0
79601,127.0,-57.0,12085528.0
79602,127.0,-56.0,11452353.0
79603,127.0,-55.0,11362539.0
79604,127.0,-54.0,14699509.0
79605,127.0,-53.0,15055023.0
79606,127.0,-52.0,4077145.0
79607,127.0,-51.0,11296395.0
79608,127.0,-50.0,10436682.0
79609,127.0,-49.0,15392363.0
79610,127.0,-48.0,15454457.0
79611,127.0,-47.0,11256364.0
79612,127.0,-46.0,11487631.0
79613,127.0,-45.0,8243119.0
79614,127.0,-44.0,12147524.0
79615,127.0,-43.0,12154498.0
79616,127.0,-42.0,2577267.0
79617,127.0,-41.0,17766409.0
79618,127.0,-40.0,7819580.0
79619,127.0,-39.0,12403658.0
79620,127.0,-38.0,5796437.0
79621,127.0,-37.0,20994417.0
79622,127.0,-36.0,12963256.0
79623,127.0,-35.0,7932032.0
79624,127.0,-34.0,8547021.0
79625,127.0,-33.0,16238830.0
79626,127.0,-32.0,10583923.0
79627,127.0,-31.0,15915348.0
79628,127.0,-30.0,8921708.0
79629,127.0,-29.0,5434287.0
79630,127.0,-28.0,14852653.0
79631,127.0,-27.0,9090061.0
79632,127.0,-26.0,11394257.0
79633,127.0,-25.0,9839209.0
79634,127.0,-24.0,13526958.0
79635,127.0,-23.0,10346126.0
79636,127.0,-22.0,7919547.0
79637,127.0,-21.0,10920765.0
79638,127.0,-20.0,13280659.0
79639,127.0,-19.0,6390473.0
79640,127.0,-18.0,11435716.0
79641,127.0,-17.0,12048997.0
79642,127.0,-16.0,13246671.0
79643,127.0,-15.0,9507163.0
79644,127.0,-14.0,4338472.0
79645,127.0,-13.0,18368636.0
79646,127.0,-12.0,13546405.0
79647,127.0,-11.0,6680020.0
79648,127.0,-10.0,7565925.0
79649,127.0,-9.0,13629939.0
79650,127.0,-8.0,7722677.0
79651,127.0,-7.0,16479380.0
79652,127.0,-6.0,8280747.0
79653,127.0,-5.0,7842002.0
79654,127.0,-4.0,18178985.0
79655,127.0,-3.0,16437526.0
79656,127.0,-2.0,12923376.0
79657,127.0,-1.0,8603702.0
79658,127.0,0.0,4789671.0
79659,127.0,1.0,9359692.0
79660,127.0,2.0,4486348.0
79661,127.0,3.0,5529075.0
79662,127.0,4.0,9918009.0
79663,127.0,5.0,8171340.0
79664,127.0,6.0,17041920.0
79665,127.0,7.0,12577439.0
79666,127.0,8.0,13241727.0
79667,127.0,9.0,6515715.0
79668,127.0,10.0,11721359.0
79669,127.0,11.0,9389562.0
79670,127.0,12.0,9819408.0
79671,127.0,13.0,11215908.0
79672,127.0,14.0,5896140.0
79673,127.0,15.0,6647160.0
79674,127.0,16.0,14366010.0
79675,127.0,17.0,5185806.0
79676,127.0,18.0,11999790.0
79677,127.0,19.0,5958663.0
79678,127.0,20.0,10871194.0
79679,127.0,21.0,12894792.0
79680,127.0,22.0,10692045.0
79681,127.0,23.0,5851883.0
79682,127.0,24.0,12344887.0
79683,127.0,25.0,6108654.0
79684,127.0,26.0,4436749.0
79685,127.0,27.0,18386962.0
79686,127.0,28.0,10234137.0
79687,127.0,29.0,3105428.0
79688,127.0,30.0,12442546.0
79689,127.0,31.0,9300711.0
79690,127.0,32.0,9002789.0
79691,127.0,33.0,10511342.0
79692,127.0,34.0,12792760.0
79693,127.0,35.0,4165315.0
79694,127.0,36.0,9391436.0
79695,127.0,37.0,5621398.0
79696,127.0,38.0,14343153.0
79697,127.0,39.0,11119994.0
79698,127.0,40.0,10875376.0
79699,127.0,41.0,9726121.0
79700,127.0,42.0,10857016.0
79701,127.0,43.0,12290478.0
79702,127.0,44.0,3049278.0
79703,127.0,45.0,10091971.0
79704,127.0,46.0,2761791.0
79705,127.0,47.0,1388466.0
79706,127.0,48.0,10155002.0
79707,127.0,49.0,8299479.0
79708,127.0,50.0,8896439.0
79709,127.0,51.0,5024378.0
79710,127.0,52.0,12007409.0
79711,127.0,53.0,12071648.0
79712,127.0,54.0,8107140.0
79713,127.0,55.0,3774196.0
79714,127.0,56.0,4063484.0
79715,127.0,57.0,11245391.0
79716,127.0,58.0,4370663.0
79717,127.0,59.0,4173788.0
79718,127.0,60.0,4752137.0
79719,127.0,61.0,7165115.0
79720,127.0,62.0,4566770.0
79721,127.0,63.0,7132974.0
79722,127.0,64.0,6294909.0
79723,127.0,65.0,6196066.0
79724,127.0,66.0,3915698.0
79725,127.0,67.0,2849235.0
79726,127.0,68.0,5343131.0
79727,127.0,69.0,8882791.0
79728,127.0,70.0,5022810.0
79729,127.0,71.0,4399439.0
79730,127.0,72.0,4203705.0
79731,127.0,73.0,9994309.0
79732,127.0,74.0,5005257.0
79733,127.0,75.0,7308557.0
79734,127.0,76.0,10063407.0
79735,127.0,77.0,5422667.0
79736,127.0,78.0,4307998.0
79737,127.0,79.0,1445402.0
79738,127.0,80.0,7190907.0
79739,127.0,81.0,13053639.0
79740,127.0,82.0,2627039.0
79741,127.0,83.0,2963721.0
79742,127.0,84.0,1863160.0
79743,127.0,85.0,5688274.0
79744,127.0,86.0,8416421.0
79745,127.0,87.0,10910545.0
79746,127.0,88.0,1051861.0
79747,127.0,89.0,3147447.0
79748,127.0,90.0,7794103.0
79749,127.0,91.0,2742675.0
79750,127.0,92.0,3333671.0
79751,127.0,93.0,1551884.0
79752,127.0,94.0,2570153.0
79753,127.0,95.0,6575952.0
79754,127.0,96.0,3880846.0
79755,127.0,97.0,2471232.0
79756,127.0,98.0,1461486.0
79757,127.0,99.0,2402661.0
79758,127.0,100.0,5585837.0
79759,127.0,102.0,1301317.0
79760,127.0,103.0,867352.0
79761,127.0,104.0,2456984.0
79762,127.0,105.0,2580723.0
79763,128.0,-104.0,1036860.0
79764,128.0,-102.0,2636414.0
79765,128.0,-101.0,5863737.0
79766,128.0,-100.0,4003107.0
79767,128.0,-99.0,1518165.0
79768,128.0,-98.0,3250953.0
79769,128.0,-97.0,3540713.0
79770,128.0,-96.0,9781307.0
79771,128.0,-95.0,1004774.0
79772,128.0,-94.0,5243836.0
79773,128.0,-93.0,8465282.0
79774,128.0,-91.0,6661861.0
79775,128.0,-90.0,6013770.0
79776,128.0,-89.0,4376773.0
79777,128.0,-88.0,13711750.0
79778,128.0,-87.0,1511016.0
79779,128.0,-86.0,2201635.0
79780,128.0,-85.0,6323601.0
79781,128.0,-84.0,12138894.0
79782,128.0,-83.0,7344083.0
79783,128.0,-82.0,3443958.0
79784,128.0,-81.0,7535642.0
79785,128.0,-80.0,2903840.0
79786,128.0,-79.0,10237831.0
79787,128.0,-78.0,5804446.0
79788,128.0,-77.0,4238348.0
79789,128.0,-76.0,2401590.0
79790,128.0,-75.0,7465965.0
79791,128.0,-74.0,9005906.0
79792,128.0,-73.0,7120247.0
79793,128.0,-72.0,5169515.0
79794,128.0,-71.0,14536017.0
79795,128.0,-70.0,5711379.0
79796,128.0,-69.0,6653438.0
79797,128.0,-68.0,5325988.0
79798,128.0,-67.0,8873371.0
79799,128.0,-66.0,10416954.0
79800,128.0,-65.0,6275849.0
79801,128.0,-64.0,4175291.0
79802,128.0,-63.0,7715684.0
79803,128.0,-62.0,9852868.0
79804,128.0,-61.0,7709215.0
79805,128.0,-60.0,6960027.0
79806,128.0,-59.0,9062192.0
79807,128.0,-58.0,7529992.0
79808,128.0,-57.0,1310985.0
79809,128.0,-56.0,11093770.0
79810,128.0,-55.0,9523515.0
79811,128.0,-54.0,4511836.0
79812,128.0,-53.0,11281424.0
79813,128.0,-52.0,9140620.0
79814,128.0,-51.0,8904486.0
79815,128.0,-50.0,2555132.0
79816,128.0,-49.0,14779305.0
79817,128.0,-48.0,11128575.0
79818,128.0,-47.0,13455062.0
79819,128.0,-46.0,13997068.0
79820,128.0,-45.0,12499003.0
79821,128.0,-44.0,11634935.0
79822,128.0,-43.0,11089174.0
79823,128.0,-42.0,12657229.0
79824,128.0,-41.0,13565834.0
79825,128.0,-40.0,10006478.0
79826,128.0,-39.0,15492981.0
79827,128.0,-38.0,8469270.0
79828,128.0,-37.0,10771874.0
79829,128.0,-36.0,8550719.0
79830,128.0,-35.0,10422814.0
79831,128.0,-34.0,15969816.0
79832,128.0,-33.0,9836144.0
79833,128.0,-32.0,7692565.0
79834,128.0,-31.0,13284660.0
79835,128.0,-30.0,7788328.0
79836,128.0,-29.0,9659634.0
79837,128.0,-28.0,9221690.0
79838,128.0,-27.0,11558104.0
79839,128.0,-26.0,7528117.0
79840,128.0,-25.0,13679670.0
79841,128.0,-24.0,12472204.0
79842,128.0,-23.0,9707929.0
79843,128.0,-22.0,8574306.0
79844,128.0,-21.0,9449429.0
79845,128.0,-20.0,9501573.0
79846,128.0,-19.0,13400732.0
79847,128.0,-18.0,12291040.0
79848,128.0,-17.0,9428721.0
79849,128.0,-16.0,11349624.0
79850,128.0,-15.0,15882568.0
79851,128.0,-14.0,9894452.0
79852,128.0,-13.0,8303918.0
79853,128.0,-12.0,9865563.0
79854,128.0,-11.0,9530023.0
79855,128.0,-10.0,12377257.0
79856,128.0,-9.0,6719264.0
79857,128.0,-8.0,12667767.0
79858,128.0,-7.0,13379348.0
79859,128.0,-6.0,13966697.0
79860,128.0,-5.0,4744742.0
79861,128.0,-4.0,11788188.0
79862,128.0,-3.0,3504243.0
79863,128.0,-2.0,11371262.0
79864,128.0,-1.0,12174896.0
79865,128.0,0.0,9655754.0
79866,128.0,1.0,13844204.0
79867,128.0,2.0,10051688.0
79868,128.0,3.0,16135127.0
79869,128.0,4.0,1449790.0
79870,128.0,5.0,11913756.0
79871,128.0,6.0,13913101.0
79872,128.0,7.0,7474939.0
79873,128.0,8.0,2358236.0
79874,128.0,9.0,10074517.0
79875,128.0,10.0,13484388.0
79876,128.0,11.0,8510006.0
79877,128.0,12.0,8503538.0
79878,128.0,13.0,10985417.0
79879,128.0,14.0,8763730.0
79880,128.0,15.0,12522243.0
79881,128.0,16.0,6127188.0
79882,128.0,17.0,14054993.0
79883,128.0,18.0,6144936.0
79884,128.0,19.0,9050279.0
79885,128.0,20.0,10704577.0
79886,128.0,21.0,9220008.0
79887,128.0,22.0,6703383.0
79888,128.0,23.0,9551690.0
79889,128.0,24.0,10879593.0
79890,128.0,25.0,7592730.0
79891,128.0,26.0,9049500.0
79892,128.0,27.0,8076181.0
79893,128.0,28.0,4863216.0
79894,128.0,29.0,11224411.0
79895,128.0,30.0,6978756.0
79896,128.0,31.0,3681230.0
79897,128.0,32.0,6857381.0
79898,128.0,33.0,1323837.0
79899,128.0,34.0,10464163.0
79900,128.0,35.0,7115969.0
79901,128.0,36.0,6034663.0
79902,128.0,37.0,7948738.0
79903,128.0,38.0,13014282.0
79904,128.0,39.0,6277828.0
79905,128.0,40.0,17341746.0
79906,128.0,41.0,12626555.0
79907,128.0,42.0,3054868.0
79908,128.0,43.0,7411765.0
79909,128.0,44.0,8635595.0
79910,128.0,45.0,8612360.0
79911,128.0,46.0,13260939.0
79912,128.0,47.0,6883944.0
79913,128.0,48.0,11524297.0
79914,128.0,49.0,7275846.0
79915,128.0,50.0,5075321.0
79916,128.0,51.0,8271267.0
79917,128.0,52.0,8993483.0
79918,128.0,53.0,8802557.0
79919,128.0,54.0,6856680.0
79920,128.0,55.0,5522346.0
79921,128.0,56.0,3293396.0
79922,128.0,57.0,7298372.0
79923,128.0,58.0,11362774.0
79924,128.0,59.0,12812597.0
79925,128.0,60.0,9365046.0
79926,128.0,61.0,4417200.0
79927,128.0,62.0,7755407.0
79928,128.0,63.0,4269906.0
79929,128.0,64.0,9366371.0
79930,128.0,65.0,5009076.0
79931,128.0,66.0,10108733.0
79932,128.0,67.0,6165427.0
79933,128.0,68.0,7720042.0
79934,128.0,69.0,5487231.0
79935,128.0,70.0,7591430.0
79936,128.0,71.0,7387866.0
79937,128.0,72.0,12047194.0
79938,128.0,73.0,7112564.0
79939,128.0,74.0,4144318.0
79940,128.0,75.0,4824311.0
79941,128.0,76.0,11659655.0
79942,128.0,77.0,4059202.0
79943,128.0,78.0,11234291.0
79944,128.0,79.0,2641721.0
79945,128.0,80.0,6453628.0
79946,128.0,81.0,4535275.0
79947,128.0,82.0,7824355.0
79948,128.0,83.0,7668097.0
79949,128.0,84.0,6939981.0
79950,128.0,85.0,7191472.0
79951,128.0,86.0,5544382.0
79952,128.0,87.0,6065959.0
79953,128.0,88.0,5674470.0
79954,128.0,89.0,5591955.0
79955,128.0,90.0,6375132.0
79956,128.0,91.0,4150216.0
79957,128.0,92.0,7633514.0
79958,128.0,93.0,7596520.0
79959,128.0,95.0,2609968.0
79960,128.0,96.0,5660233.0
79961,128.0,97.0,6828473.0
79962,128.0,98.0,1410823.0
79963,128.0,99.0,2731417.0
79964,128.0,101.0,2981451.0
79965,128.0,102.0,3006372.0
79966,128.0,103.0,3274126.0
79967,129.0,-103.0,1140390.0
79968,129.0,-102.0,1250161.0
79969,129.0,-101.0,1155985.0
79970,129.0,-100.0,2708467.0
79971,129.0,-99.0,4494427.0
79972,129.0,-97.0,7655422.0
79973,129.0,-96.0,1151224.0
79974,129.0,-94.0,3051967.0
79975,129.0,-93.0,2727820.0
79976,129.0,-92.0,4196496.0
79977,129.0,-91.0,8948407.0
79978,129.0,-90.0,4190925.0
79979,129.0,-89.0,4180297.0
79980,129.0,-88.0,2999469.0
79981,129.0,-87.0,8349798.0
79982,129.0,-86.0,8666324.0
79983,129.0,-85.0,3029172.0
79984,129.0,-84.0,2439579.0
79985,129.0,-83.0,9682318.0
79986,129.0,-82.0,8197287.0
79987,129.0,-81.0,3174798.0
79988,129.0,-80.0,7774957.0
79989,129.0,-79.0,4151284.0
79990,129.0,-78.0,7971697.0
79991,129.0,-77.0,6513631.0
79992,129.0,-76.0,5427445.0
79993,129.0,-75.0,5705113.0
79994,129.0,-73.0,8826117.0
79995,129.0,-72.0,7545638.0
79996,129.0,-71.0,4863571.0
79997,129.0,-70.0,4274246.0
79998,129.0,-69.0,5663896.0
79999,129.0,-68.0,4809187.0
80000,129.0,-67.0,5823233.0
80001,129.0,-66.0,8880049.0
80002,129.0,-65.0,4008353.0
80003,129.0,-64.0,9915331.0
80004,129.0,-63.0,8690338.0
80005,129.0,-62.0,10651624.0
80006,129.0,-61.0,4387606.0
80007,129.0,-60.0,8179070.0
80008,129.0,-59.0,10597965.0
80009,129.0,-58.0,13017124.0
80010,129.0,-57.0,5273019.0
80011,129.0,-56.0,8897504.0
80012,129.0,-55.0,9049469.0
80013,129.0,-54.0,12568832.0
80014,129.0,-53.0,10675380.0
80015,129.0,-52.0,15956375.0
80016,129.0,-51.0,16393598.0
80017,129.0,-50.0,10248920.0
80018,129.0,-49.0,3491341.0
80019,129.0,-48.0,8291621.0
80020,129.0,-47.0,9799568.0
80021,129.0,-46.0,7479591.0
80022,129.0,-45.0,10020085.0
80023,129.0,-44.0,10730944.0
80024,129.0,-43.0,4409581.0
80025,129.0,-42.0,9188149.0
80026,129.0,-41.0,5326007.0
80027,129.0,-40.0,15893905.0
80028,129.0,-39.0,12154387.0
80029,129.0,-38.0,9173464.0
80030,129.0,-37.0,11539337.0
80031,129.0,-36.0,8034805.0
80032,129.0,-35.0,9321615.0
80033,129.0,-34.0,7272775.0
80034,129.0,-33.0,7048288.0
80035,129.0,-32.0,11277122.0
80036,129.0,-31.0,15739426.0
80037,129.0,-30.0,12708029.0
80038,129.0,-29.0,15371050.0
80039,129.0,-28.0,14418984.0
80040,129.0,-27.0,7809537.0
80041,129.0,-26.0,11473728.0
80042,129.0,-25.0,6482578.0
80043,129.0,-24.0,10219031.0
80044,129.0,-23.0,6827436.0
80045,129.0,-22.0,11457763.0
80046,129.0,-21.0,16766861.0
80047,129.0,-20.0,7719180.0
80048,129.0,-19.0,12907206.0
80049,129.0,-18.0,9276802.0
80050,129.0,-17.0,10133626.0
80051,129.0,-16.0,7661557.0
80052,129.0,-15.0,13893812.0
80053,129.0,-14.0,10402258.0
80054,129.0,-13.0,6980825.0
80055,129.0,-12.0,9998102.0
80056,129.0,-11.0,15009167.0
80057,129.0,-10.0,10417844.0
80058,129.0,-9.0,13896065.0
80059,129.0,-8.0,7220294.0
80060,129.0,-7.0,13845199.0
80061,129.0,-6.0,6092184.0
80062,129.0,-5.0,11749575.0
80063,129.0,-4.0,8976700.0
80064,129.0,-3.0,10430812.0
80065,129.0,-2.0,8806993.0
80066,129.0,-1.0,8416753.0
80067,129.0,0.0,10615009.0
80068,129.0,1.0,13154087.0
80069,129.0,2.0,11224971.0
80070,129.0,3.0,11580562.0
80071,129.0,4.0,17331288.0
80072,129.0,5.0,5527908.0
80073,129.0,6.0,2893838.0
80074,129.0,7.0,13568316.0
80075,129.0,8.0,11357014.0
80076,129.0,9.0,10462386.0
80077,129.0,10.0,7667483.0
80078,129.0,11.0,8236264.0
80079,129.0,12.0,6440230.0
80080,129.0,13.0,11230158.0
80081,129.0,14.0,12115690.0
80082,129.0,15.0,6514920.0
80083,129.0,16.0,9583675.0
80084,129.0,17.0,9403886.0
80085,129.0,18.0,6496949.0
80086,129.0,19.0,9083875.0
80087,129.0,20.0,6841509.0
80088,129.0,21.0,14887819.0
80089,129.0,22.0,6738184.0
80090,129.0,23.0,8482887.0
80091,129.0,24.0,7669442.0
80092,129.0,25.0,9043138.0
80093,129.0,26.0,8237844.0
80094,129.0,27.0,8791820.0
80095,129.0,28.0,7090654.0
80096,129.0,29.0,7164554.0
80097,129.0,30.0,16209110.0
80098,129.0,31.0,5844111.0
80099,129.0,32.0,8743106.0
80100,129.0,33.0,12008306.0
80101,129.0,34.0,10705391.0
80102,129.0,35.0,3827929.0
80103,129.0,36.0,7927347.0
80104,129.0,37.0,8145711.0
80105,129.0,38.0,6863476.0
80106,129.0,39.0,5486872.0
80107,129.0,40.0,10175394.0
80108,129.0,41.0,4413023.0
80109,129.0,42.0,6675814.0
80110,129.0,43.0,4291701.0
80111,129.0,44.0,9418303.0
80112,129.0,45.0,5850696.0
80113,129.0,46.0,10822167.0
80114,129.0,47.0,3855906.0
80115,129.0,48.0,6389539.0
80116,129.0,49.0,7419914.0
80117,129.0,50.0,4436138.0
80118,129.0,51.0,4025585.0
80119,129.0,52.0,9233615.0
80120,129.0,53.0,6525627.0
80121,129.0,54.0,7433093.0
80122,129.0,55.0,6567939.0
80123,129.0,56.0,13264091.0
80124,129.0,57.0,4564550.0
80125,129.0,58.0,8275044.0
80126,129.0,59.0,4490374.0
80127,129.0,60.0,7450674.0
80128,129.0,61.0,11020971.0
80129,129.0,62.0,9885140.0
80130,129.0,63.0,8108775.0
80131,129.0,64.0,5910931.0
80132,129.0,65.0,4158830.0
80133,129.0,66.0,10277529.0
80134,129.0,67.0,11190679.0
80135,129.0,69.0,6172264.0
80136,129.0,70.0,4465902.0
80137,129.0,71.0,4155520.0
80138,129.0,72.0,10492966.0
80139,129.0,73.0,4152121.0
80140,129.0,74.0,4451988.0
80141,129.0,75.0,3726470.0
80142,129.0,76.0,4877076.0
80143,129.0,77.0,8563858.0
80144,129.0,78.0,3648858.0
80145,129.0,79.0,5781161.0
80146,129.0,80.0,5143111.0
80147,129.0,81.0,3043740.0
80148,129.0,82.0,6554552.0
80149,129.0,83.0,4369737.0
80150,129.0,84.0,7370628.0
80151,129.0,85.0,4932217.0
80152,129.0,86.0,3277886.0
80153,129.0,87.0,4623986.0
80154,129.0,88.0,6669066.0
80155,129.0,89.0,2497295.0
80156,129.0,90.0,1207837.0
80157,129.0,91.0,2783806.0
80158,129.0,92.0,2694631.0
80159,129.0,93.0,8178584.0
80160,129.0,94.0,5654393.0
80161,129.0,96.0,7692989.0
80162,129.0,99.0,3835811.0
80163,129.0,100.0,1467475.0
80164,129.0,101.0,1212305.0
80165,129.0,103.0,1275787.0
80166,130.0,-102.0,1086035.0
80167,130.0,-101.0,2824141.0
80168,130.0,-100.0,1416144.0
80169,130.0,-99.0,5775179.0
80170,130.0,-98.0,1082581.0
80171,130.0,-97.0,3611217.0
80172,130.0,-96.0,4233178.0
80173,130.0,-95.0,7929712.0
80174,130.0,-94.0,5613929.0
80175,130.0,-93.0,2961722.0
80176,130.0,-92.0,2784429.0
80177,130.0,-91.0,1267765.0
80178,130.0,-90.0,2519096.0
80179,130.0,-89.0,10251039.0
80180,130.0,-88.0,3962428.0
80181,130.0,-87.0,3958626.0
80182,130.0,-86.0,3114195.0
80183,130.0,-85.0,7225227.0
80184,130.0,-84.0,1371013.0
80185,130.0,-83.0,1097321.0
80186,130.0,-82.0,4391897.0
80187,130.0,-81.0,4033154.0
80188,130.0,-80.0,4336083.0
80189,130.0,-79.0,5601046.0
80190,130.0,-78.0,8576482.0
80191,130.0,-77.0,4113144.0
80192,130.0,-76.0,8715359.0
80193,130.0,-75.0,7236450.0
80194,130.0,-74.0,3790527.0
80195,130.0,-73.0,8146346.0
80196,130.0,-72.0,12733255.0
80197,130.0,-71.0,4096127.0
80198,130.0,-70.0,7659644.0
80199,130.0,-69.0,7739857.0
80200,130.0,-68.0,6074598.0
80201,130.0,-67.0,9630627.0
80202,130.0,-66.0,9621948.0
80203,130.0,-65.0,9674882.0
80204,130.0,-64.0,11448453.0
80205,130.0,-63.0,4690377.0
80206,130.0,-62.0,11554780.0
80207,130.0,-61.0,6701035.0
80208,130.0,-60.0,9439520.0
80209,130.0,-59.0,12703698.0
80210,130.0,-58.0,9949747.0
