,Unnamed: 0,id,slope,AIC,mass,sfr,url
693,693,74691,-0.00011747919384689393,1.0,8.859120384590609,0.45216300000000004,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/74691/
694,694,74693,-4.587815261090035e-05,1.0,8.819112422533761,0.505549,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/74693/
705,705,76829,-0.0077490567865809755,1.0,9.86341418811757,2.2714,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/76829/
713,713,76837,-0.0002720741593977354,1.0,9.010376583717992,0.38240999999999997,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/76837/
714,714,76838,-0.0041464027997424975,2.0,9.483605614288193,0.07256189999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/76838/
718,718,76844,-0.00038425585937414114,1.0,8.792321367451473,0.103828,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/76844/
722,722,78098,-0.0043836751057944505,1.0,10.099625495198794,20.1112,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78098/
724,724,78100,-0.0007064849593363198,1.0,9.646669644344447,20.8059,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78100/
725,725,78101,-0.0021883488337862867,2.0,9.989067079279243,0.684896,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78101/
726,726,78102,-0.0010820666418168287,1.0,9.84197281225757,0.757408,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78102/
731,731,78107,-0.006668525078086289,1.0,9.247339653406033,5.76539,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78107/
732,732,78108,-0.0004645869014931628,1.0,9.220106543170573,2.55954,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78108/
735,735,78112,0.00038989064066875264,1.0,9.186601365284844,0.25054,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78112/
737,737,78114,-0.0007396413827936173,1.0,9.163339935893708,0.0217136,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78114/
738,738,78148,-1.6453666541274136e-05,1.0,8.655471915930573,0.00270776,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78148/
739,739,78217,0.00015747214329744533,1.0,8.057446653047904,0.00324916,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/78217/
742,742,79352,-0.0019423802717138362,1.0,10.221817974780608,1.26577,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/79352/
745,745,79355,-0.0032130990756595625,2.0,9.127364995862155,10.6399,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/79355/
747,747,79360,-4.363209938744964e-05,2.0,8.796285016093483,4.73497,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/79360/
749,749,79370,-8.818229341331001e-05,1.0,9.01486663025748,0.00994027,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/79370/
752,752,80401,-0.0021993191519427504,1.0,10.642462183580909,10.9669,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/80401/
754,754,80422,-2.820733712123212e-05,2.0,8.727995326114728,0.00757668,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/80422/
757,757,81251,-0.0010518770191896287,2.0,10.273884264174868,1.7591299999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/81251/
760,760,81254,-0.0008286479895671346,2.0,9.800066544626565,0.14365899999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/81254/
761,761,81255,-0.0001436289460956622,2.0,9.455431594158233,0.583282,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/81255/
765,765,81323,3.595174912575158e-05,1.0,8.34341818868651,0.00360899,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/81323/
770,770,82449,-0.0018601815799939208,2.0,10.143231066640546,0.8439959999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/82449/
780,780,82483,-0.00039976929324564376,1.0,8.794621601300628,0.00302732,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/82483/
781,781,82496,-0.0004370457615499576,2.0,8.60834534551896,0.004061199999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/82496/
782,782,82541,8.321002663217903e-05,1.0,8.229512632340004,0.00204004,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/82541/
785,785,83579,-0.0009487597114024569,2.0,10.179531098449239,3.06908,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/83579/
801,801,84670,-0.0026025669207710694,1.0,9.749214893289787,0.45427799999999996,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/84670/
803,803,84673,-0.000528531868799822,1.0,9.472219044295286,0.19497799999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/84673/
804,804,84674,-0.0010786311985153416,2.0,9.55550214500575,0.16123099999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/84674/
806,806,84676,-0.0014569834486718649,1.0,9.416764783258907,0.0954938,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/84676/
810,810,84683,-0.0006656276718400801,1.0,9.220550466976674,0.0977036,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/84683/
815,815,84692,-0.0007191202713155598,1.0,8.597581194131976,0.00645308,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/84692/
816,816,84770,-6.542019842374784e-05,1.0,7.989881570515222,0.00269794,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/84770/
823,823,85529,-0.0009137007169572845,1.0,9.629071751154703,0.0619649,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/85529/
833,833,86528,-0.0007228333878038967,2.0,10.018545349466859,0.839519,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/86528/
835,835,86530,-0.003008294812855113,2.0,9.661370241295481,0.35477800000000004,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/86530/
841,841,86538,-9.10627897532379e-08,2.0,8.791317002448075,0.475208,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/86538/
844,844,86544,-0.0008073812159467256,1.0,9.1850382511924,0.0155531,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/86544/
846,846,86592,-0.00014238960339632182,2.0,8.342923630828038,0.00739362,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/86592/
849,849,87684,-0.0012510278150137388,2.0,10.095726690548267,4.7471,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/87684/
853,853,87688,-0.0038964361886941745,2.0,9.72454191325328,0.610564,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/87688/
855,855,87690,-0.0013427251685662956,1.0,9.668462404063801,0.37455700000000003,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/87690/
856,856,87691,-0.0018408084558410565,2.0,9.58852063810413,0.689191,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/87691/
858,858,87693,-0.0006920360650562095,2.0,9.48820045733241,0.0551934,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/87693/
861,861,87700,-0.00022191908600148534,1.0,9.24933017326599,0.012134200000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/87700/
862,862,87702,-0.0007430201228163422,1.0,9.244270910481184,0.013421100000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/87702/
863,863,87705,-0.000259060988192835,1.0,8.921118694370962,0.00900522,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/87705/
868,868,88653,-0.005000784189853554,2.0,10.107066194795102,0.721562,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/88653/
873,873,88659,-0.0022426402656406316,1.0,9.135625071420671,0.341909,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/88659/
875,875,88665,-0.00021041182315956376,1.0,9.073080007925915,0.00667612,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/88665/
876,876,88666,-0.0001447151122185529,2.0,9.090414580837543,0.0194586,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/88666/
877,877,88670,-0.00020587868920982565,1.0,9.152013750003462,0.0100715,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/88670/
879,879,88687,-9.018306079437962e-05,2.0,8.693070278389502,0.00275992,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/88687/
886,886,89727,-0.00023088885538847086,2.0,9.509523558959536,0.0748953,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/89727/
887,887,89730,-0.0004780391463011311,1.0,9.504959604190825,0.07391039999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/89730/
888,888,89731,-0.0005348191000926236,1.0,9.542381376188187,0.0920205,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/89731/
891,891,89755,-0.00034850100664723217,2.0,8.76388979628168,0.00897626,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/89755/
894,894,90628,-0.0009696056372388018,1.0,9.962942399482667,1.7926400000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/90628/
896,896,90630,-0.0031741638982088587,2.0,9.357439102363305,2.92277,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/90630/
897,897,90631,-0.00011693479939113384,2.0,9.343871523259931,1.46617,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/90631/
900,900,90634,-0.0020571971624250896,1.0,9.49394741362992,0.548309,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/90634/
902,902,90636,-0.00036807642016222213,2.0,9.598915160006914,0.160313,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/90636/
906,906,90644,-6.469728158511876e-05,2.0,8.611493447317065,0.219921,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/90644/
911,911,91436,-0.005148495674691937,1.0,10.058378049914019,7.3179,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/91436/
917,917,91444,-0.0007812850135230944,2.0,9.335602683726936,0.0820358,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/91444/
919,919,91447,-0.0006543208608199888,1.0,9.158951566348769,0.014362200000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/91447/
928,928,92281,-0.0003447401251129663,1.0,8.740700602929726,0.320439,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/92281/
929,929,92282,-3.5457264886258106e-05,2.0,8.718648520906402,0.144456,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/92282/
930,930,92285,-4.786800264033886e-05,2.0,8.628004087772668,0.186435,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/92285/
931,931,92290,-0.0006575717146577544,1.0,8.840818153853087,0.0163021,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/92290/
934,934,93215,-0.005445148912053422,1.0,9.909177034820312,0.267112,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/93215/
938,938,93219,-0.0008746714261483496,1.0,9.523413110224864,0.08843939999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/93219/
940,940,93227,-0.00021102699311088312,2.0,8.65294173439577,0.0466828,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/93227/
946,946,94055,-0.003409265329017589,1.0,9.52573322557694,0.0723043,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/94055/
955,955,94861,-0.0027679007839130627,2.0,9.4621702301526,0.0761812,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/94861/
957,957,94863,-0.00048116227539624773,1.0,9.390381201896755,0.0407905,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/94863/
959,959,94872,-0.0002525762273671173,1.0,8.900759687402234,0.00447628,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/94872/
960,960,94919,-3.314871920048137e-05,1.0,8.321351390025598,0.00110982,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/94919/
962,962,95755,-0.002324902640888915,1.0,10.379986791828555,52.3942,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/95755/
964,964,95760,2.8432759766079885e-05,1.0,8.960354054190264,0.5341670000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/95760/
965,965,95761,-5.587135449862323e-05,2.0,8.75035326856616,0.178171,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/95761/
966,966,95763,-0.0005292809569017331,1.0,8.702049259086941,0.058097699999999995,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/95763/
967,967,95778,-8.834633166661011e-05,2.0,8.417863543292306,0.066147,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/95778/
970,970,96550,-0.00820110442901106,2.0,9.862312581112434,7.0685,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/96550/
978,978,96562,-7.155437139803678e-05,1.0,8.930240290244257,0.011745499999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/96562/
980,980,96622,-7.796389585523735e-05,2.0,8.200199524275094,0.00177521,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/96622/
983,983,97359,-0.0015210819162134737,1.0,10.25898929640002,1.2070299999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/97359/
988,988,97364,-0.00026916658722653323,1.0,9.537369149127004,0.227721,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/97364/
990,990,97376,-0.00010043428628356678,1.0,8.752240174039077,0.0222107,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/97376/
991,991,97378,-5.06665663065647e-05,1.0,8.687997633977954,0.0161357,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/97378/
995,995,98131,-0.003842546104948093,2.0,10.212674267937144,2.32722,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/98131/
997,997,98133,-0.0018210298788632114,1.0,10.029413136379851,1.07778,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/98133/
1000,1000,98136,-0.002719543494854353,1.0,9.658287483520613,0.259391,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/98136/
1002,1002,98138,-0.001107703478759925,2.0,9.485183894322873,0.106432,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/98138/
1006,1006,98144,-0.0006434958844339116,1.0,9.290809838272107,0.0980359,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/98144/
1008,1008,98159,-0.0001696568985190127,2.0,8.875599470307234,0.0205579,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/98159/
1009,1009,98221,-2.0847384220627447e-05,1.0,8.285430395271932,0.00436574,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/98221/
1010,1010,98225,-1.8411638655327046e-05,1.0,8.229437037129737,0.00231334,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/98225/
1014,1014,99306,-0.0009250359109605395,1.0,9.750468308785964,0.33410700000000004,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/99306/
1016,1016,99310,-0.0006340926402007921,1.0,9.390381201896755,0.0208101,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/99310/
1017,1017,99314,-5.087234725429509e-05,1.0,8.981934514700352,0.00355082,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/99314/
1020,1020,99965,-0.0025788911835458173,1.0,10.296936448109143,18.930999999999997,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/99965/
1030,1030,100781,-0.0013201016206806921,2.0,10.498353292999584,4.7651900000000005,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/100781/
1049,1049,101514,-0.000362582818116429,1.0,8.903114028315093,0.00445569,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/101514/
1055,1055,102290,-0.0011190420827255675,2.0,9.064859056478042,0.057922900000000006,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/102290/
1057,1057,102305,-0.0004344381964459831,1.0,8.817895269618027,0.0194855,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/102305/
1059,1059,103000,-0.0021985393360033816,1.0,10.368460103684354,2.36775,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/103000/
1061,1061,103002,-0.0036408116443362726,1.0,10.059682570446505,1.2782200000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/103002/
1066,1066,103007,-0.004350750069758615,2.0,9.094085047382864,0.9985629999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/103007/
1068,1068,103793,-0.005413153247022295,2.0,10.570545008005023,17.9389,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/103793/
1075,1075,103812,-0.0007110830652176236,2.0,8.471940143837088,0.0123441,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/103812/
1083,1083,104574,-0.00015912192546571198,2.0,9.039547006761923,0.0169408,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/104574/
1098,1098,105312,-0.001013314334801657,1.0,9.060591903310453,0.00454283,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/105312/
1099,1099,105326,-0.0002935927480691689,1.0,8.856728355373072,0.0190491,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/105326/
1106,1106,106293,-0.00030227973950372667,2.0,9.111569666097694,2.29071,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/106293/
1109,1109,106298,-0.0013441637684993327,1.0,9.323109842719534,0.0166644,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/106298/
1112,1112,106310,-0.00012168248425380766,2.0,8.871981543243534,0.00614053,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/106310/
1116,1116,107197,-0.005498553684775143,1.0,9.555050514477289,9.16545,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/107197/
1118,1118,107200,-0.0050537472863094735,1.0,9.267223707970274,3.11757,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/107200/
1130,1130,107760,-0.0007733871825815339,1.0,9.424815591460312,0.249121,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/107760/
1137,1137,108489,-0.008436803708836827,1.0,9.891842191217393,1.37361,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/108489/
1143,1143,108529,0.00016946005017759563,1.0,8.348275537300688,0.00322994,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/108529/
1147,1147,109051,-0.0040303542402851614,2.0,9.75262450596572,0.616324,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/109051/
1150,1150,109055,-0.00044271385358076457,1.0,8.7959466886746,0.0049795,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/109055/
1168,1168,110571,-4.88686161389599e-05,2.0,8.414716824347353,0.00105252,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/110571/
1171,1171,111198,-0.00015265904515760533,1.0,9.341865715368645,0.0910362,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/111198/
